marca,modelo,anios_produccion,rango_anios,tiene_serie,tiene_deportiva,observaciones_facelift,serie_1g,serie_2g,serie_3g,precio_fatal_10,precio_mal_13,precio_regular_17,precio_bien_23,precio_vida_deportiva,valor_minimo_usado,porcentaje_15,porcentaje_20,porcentaje_23
RENAULT,RAFALE,2024 EN ADELANTE,24>,True,False,,,,,,,,,,37000.0,5550.0,7400.0,8510.0
RENAULT,SCENIC III,2009-2016,09-12,True,False,,,,1530/3D,,870.0,1170.0,1570.0,,3000.0,450.0,600.0,690.0
RENAULT,SCENIC III,2009-2016,12-16,False,False,"CAMBIA BASICAMENTE PARAGOLPES DELANTERO, REJILLAS, ALETAS, PARAGOLPES TRASERO Y LA  ILUMINACION",870/1g,1370/2g,1670/3g,1130.0,1430.0,1730.0,2260.0,,4000.0,600.0,800.0,920.0
RENAULT,SCENIC IV,2017-2024,17-21,True,False,,1580/1g,2370/2g,3130/3g,,1890.0,2890.0,3410.0,,9000.0,1350.0,1800.0,2070.0
RENAULT,SCENIC IV,2017-2024,21-24,False,False,CAMBIA REJILLAS E ILUMINACION,1880/1g,2670/2g,3370/3g,,2230.0,2890.0,3710.0,,14000.0,2100.0,2800.0,3220.0
RENAULT,GRAN SCENIC III,2009-2016,09-12,True,False,"CAMBIA BASICAMENTE PARAGOLPES, REJILLAS, ALETAS  E ILUMINACION",,,,730.0,1030.0,1230.0,1630.0,,3000.0,450.0,600.0,690.0
RENAULT,GRAN SCENIC III,2009-2016,12-13,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, ALETAS, LAS MOLDURAS DE LAS PUERTAS Y LA ILUMINACION",,,,,1130.0,1530.0,1730.0,,4800.0,720.0,960.0,1104.0
RENAULT,GRAN SCENIC III,2009-2016,13-16,False,False,CAMBIA EL PARAGOLPES DELANTERO Y LA REJILLA SUPERIOR (LAS REJILLAS INFERIORES SON LAS MISMAS),,,,,1570.0,1870.0,2630.0,,4800.0,720.0,960.0,1104.0
RENAULT,GRAN SCENIC IV,2017-2024,17-21,True,False,,,,,,2380.0,2680.0,3190.0,,6000.0,900.0,1200.0,1380.0
RENAULT,GRAN SCENIC IV,2017-2024,21-24,False,False,CAMBIA REJILLAS E ILUMINACION,,,,,,,,,17600.0,2640.0,3520.0,4048.0
RENAULT,SYMBIOZ,2024 EN ADELANTE,24>,True,False,"EN TODAS LAS PIEZAS, (EXCEPTO: PARAGOLPES DELANTERO, PARAGOLPES TRASERO Y PORTÓN) MARCAR VALIDEZ CON: RENAULT SYMBIOZ / MITSUBISHI GRANDIS",,,,,,,,,0.0,0.0,0.0,0.0
RENAULT,TALISMAN,2016 EN ADELANTE,16-20,True,False,,,,,2030.0,2420.0,2710.0,3470.0,,9000.0,1350.0,1800.0,2070.0
RENAULT,TALISMAN,2016 EN ADELANTE,20-21,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,2230.0,2680.0,3190.0,3910.0,,15000.0,2250.0,3000.0,3450.0
RENAULT,TWINGO,2015 EN ADELANTE,15-19,True,False,,670/1g,,,,670.0,970.0,1170.0,,6000.0,900.0,1200.0,1380.0
RENAULT,TWINGO,2015 EN ADELANTE,19-24,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",,,,,,,,,8700.0,1305.0,1740.0,2001.0
SSANGYONG,KORANDO,2010-2019,10-14,True,False,,,,,,1300.0,2200.0,2800.0,,5000.0,750.0,1000.0,1150.0
SSANGYONG,KORANDO,2010-2019,14-17,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",,MIRAR---->,t20/t22 4x4,1370.0,1870.0,2470.0,2880.0,,6800.0,1020.0,1360.0,1564.0
SSANGYONG,KORANDO,2010-2019,17-19,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (INCLUIDO ALETAS), EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,1870.0,2370.0,3380.0,3880.0,,11200.0,1680.0,2240.0,2576.0
SSANGYONG,KORANDO,2019 EN ADELANTE,19-24,True,False,,,,,2880.0,3380.0,4030.0,5230.0,,16000.0,2400.0,3200.0,3680.0
SSANGYONG,MUSSO,2018 EN ADELANTE,18-22,True,False,,,,,,,,,,28000.0,4200.0,5600.0,6440.0
SSANGYONG,MUSSO,2018 EN ADELANTE,22-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, ANTINIEBLAS Y LA TAPA MALETERO (LOS ALETINES DE LAS FOTOS NO SON SUPERPUESTOS DE UN KIT ESPECIFICO)",2780,3230,4130,2780.0,3180.0,3680.0,5230.0,,30500.0,4575.0,6100.0,7015.0
SSANGYONG,REXTON,2018 EN ADELANTE,18-21,True,False,,18-19,,mirar año,,2830.0,3230.0,5130.0,,16500.0,2475.0,3300.0,3795.0
SSANGYONG,REXTON,2018 EN ADELANTE,22-24,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO, LA TAPA DE DEPOSITO Y LA ILUMINACION",,,,,3180.0,4230.0,5830.0,,30200.0,4530.0,6040.0,6946.0
SSANGYONG,RODIUS,2013 EN ADELANTE,13-18,True,False,,3100/2/3,,,1870.0,2070.0,2370.0,3370.0,,7000.0,1050.0,1400.0,1610.0
SSANGYONG,RODIUS,2013 EN ADELANTE,19-20,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL CAPO, Y LA ILUMINACION",,,,2470.0,3370.0,4370.0,5070.0,,17900.0,2685.0,3580.0,4117.0
SSANGYONG,TIVOLI,2015 EN ADELANTE,15-18,True,False,,1880/1g,2130/2g,2630/3g,1880.0,2080.0,2480.0,3170.0,,7000.0,1050.0,1400.0,1610.0
SSANGYONG,TIVOLI,2015 EN ADELANTE,19-21,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LOS ANTINIEBLAS",2180/1g,2630/2g,3130/3g,2280.0,2280.0,3130.0,3480.0,,12500.0,1875.0,2500.0,2875.0
SSANGYONG,TIVOLI,2015 EN ADELANTE,21-24,True,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETA Y CAPO INCLUIDO), LA CARROCERIA TRASERA COMPLETA Y LA ILUMINACION",2630,3230,3830,2630.0,3080.0,3430.0,4130.0,,13900.0,2085.0,2780.0,3197.0
SSANGYONG,TIVOLI,2015 EN ADELANTE,24-24,True,False,,3030,3950,4130,,3030.0,3950.0,4230.0,,17500.0,2625.0,3500.0,4025.0
SSANGYONG,XLV,2016 EN ADELANTE,16-18,True,False,,1780,2180,2780,1630.0,1880.0,2380.0,3180.0,,24500.0,3675.0,4900.0,5635.0
SSANGYONG,XLV,2016 EN ADELANTE,19-21,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LOS ANTINIEBLAS",1830,2030,3030,,,,,,11400.0,1710.0,2280.0,2622.0
SSANGYONG,TIVOLI GRAND,2016 EN ADELANTE,21-24,True,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETA Y CAPO INCLUIDO),2230,2630,3630,,,,,,18700.0,2805.0,3740.0,4301.0
SSANGYONG,TIVOLI GRAND,2016 EN ADELANTE,24-24,True,False,,2230,3030,4130,,,,,,22500.0,3375.0,4500.0,5175.0
SSANGYONG,TORRES,2023 EN ADELANTE,23-24,True,False,,,,,,,,,,25500.0,3825.0,5100.0,5865.0
SEAT,ALHAMBRA,2010 EN ADELANTE,10-15,True,False,,1070/1g,1270/2g,mirar km,1380.0,2330.0,2880.0,3680.0,,9900.0,1485.0,1980.0,2277.0
SEAT,ALHAMBRA,2010 EN ADELANTE,15-22,False,False,APARENTEMENTE CAMBIAN SOLAMENTE FAROS Y PILOTOS,,,,2830.0,3230.0,3480.0,3880.0,,11800.0,1770.0,2360.0,2714.0
SEAT,ARONA,2018 EN ADELANTE,18-21,True,False,,1780/1g,2430/2g,3030/3g,1830.0,2430.0,2730.0,3380.0,,9800.0,1470.0,1960.0,2254.0
SEAT,ARONA,2018 EN ADELANTE,21-25,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y EL SPOILER DEL PARAGOLPES TRASERO  Y LA ILUMINACION DELANTERA",2890/1g,3430/2g,4260/3g,2430.0,3130.0,3480.0,4260.0,,12000.0,1800.0,2400.0,2760.0
SEAT,ARONA,2018 EN ADELANTE,26>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS Y LA ILUMINACION DELANTERA (EL PARAGOLPES TRASERO PUEDE QUE CAMBIE PERO NO ATINO A VERLO CON CLARIDAD)",,,,3130.0,3410.0,3910.0,5230.0,,0.0,0.0,0.0,0.0
SEAT,ATECA,2017 EN ADELANTE,17-20,True,False,,2230/1g,2780/2g,3410/3g,2580.0,3130.0,3380.0,4230.0,,10000.0,1500.0,2000.0,2300.0
SEAT,ATECA,2017 EN ADELANTE,21>,False,False,"CAMBIA PARAGOLPES DELANTERO, REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACION",3130/1g,3610/3830/2g,4580/3g,3190.0,3430.0,3830.0,4580.0,7280.0,13400.0,2010.0,2680.0,3082.0
SEAT,EXEO,2008-2013,08-11,True,False,,380,630,1080,,930.0,1080.0,1280.0,,4500.0,675.0,900.0,1035.0
SEAT,EXEO,2008-2013,11-13,False,False,"CAMBIA PARAGOLPES, REJILLAS E ILUMINACION",380,830,1080,,1080.0,1280.0,1480.0,,4800.0,720.0,960.0,1104.0
SEAT,IBIZA IV 6J,2008-2015,08-12,True,False,,480/1g,630/2g,1080/3g,,680.0,930.0,1280.0,,2700.0,405.0,540.0,621.0
SEAT,IBIZA IV 6J,2008-2015,12-15,False,False,"CAMBIA COMPLETAMENTE LA CARROCERIA FRONTAL (ALETAS NO), EL PARAGOLPES TRASERO Y LA ILUMINACION DELANTERA",530/1g,730/2g,1380/3g,,1180.0,1380.0,1680.0,,3900.0,585.0,780.0,897.0
SEAT,IBIZA V 6P,2015-2017,15-17,True,False,"CAMBIA PRACTICAMENTE TODO, INCLUIDO HASTA LAS PUERTAS AUNQUE APARENTEMENTE NO SE APRECIA",1380/1g,1580/2g,1680/3g,1380.0,1580.0,1930.0,2370.0,,5000.0,750.0,1000.0,1150.0
SEAT,IBIZA V KJ,2017 EN ADELANTE,17-21,True,False,,1680/1G,2480/2G,3430/3G,1680.0,1930.0,2580.0,3180.0,,7600.0,1140.0,1520.0,1748.0
SEAT,IBIZA V KJ,2017 EN ADELANTE,21-25,True,False,AL PARECER EXTERIORMENTE SOLO VARIA EN QUE TANTO FAROS COMO PILOTOS SON SIEMPRE EN LED (PERO NO SON COMO LOS DE LED DEL ANTERIOR),2130/1g,2780/2g,3680/3g,1830.0,2380.0,2780.0,3730.0,,11900.0,1785.0,2380.0,2737.0
SEAT,IBIZA V KJ,2017 EN ADELANTE,26>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LA ILUMINACIÓN DELANTERA",,,,,,,,,0.0,0.0,0.0,0.0
SEAT,LEON III 5F,2013-2020,13-16,True,False,,1680/1g,2580/2g,2830/3g,2180.0,2630.0,2780.0,3380.0,,5000.0,750.0,1000.0,1150.0
SEAT,LEON III 5F,2013-2020,17-20,False,False,"CAMBIA PARAGOLPES DELANTERO, CAPO, REJILLAS, PARAGOLPES TRASERO E ILUMINACION",2280/2480/1g,2830/2g,3430/3g,2280.0,2780.0,3430.0,3880.0,4330.0,6500.0,975.0,1300.0,1495.0
SEAT,LEON IV KL,2020 EN ADELANTE,20>,True,False,,2730/32301g,3680/4130/2g,5230/3g,2890.0,3480.0,4880.0,5430.0,6380.0,11000.0,1650.0,2200.0,2530.0
SEAT,MII,2012-2020,12-20,True,False,,,,,,250.0,880.0,1030.0,,3000.0,450.0,600.0,690.0
SEAT,MII ELECTRIC,2020-2024,20-24,False,False,"CAMBIAN LOS RETROVISORES: A PARTIR DE 2020 SOLO SE VENDE EN VERSION ELECTRICA, COMPARTE MUCHAS COSAS CON EL DE COMBUSTION PERO CAMBIA MUCHO LA PARTE CICLO",,,,,1380.0,2680.0,3280.0,,9300.0,1395.0,1860.0,2139.0
SEAT,TARRACO,2019 EN ADELANTE,19>,True,False,"EN TODAS LAS PIEZAS EXCEPTO ESPEFICAS DE DISEÑO, MARCAR VALIDEZ CON: SKODA KODIAK / VW TIGUAN ALLSPACE / SEAT TARRACO",3380/3570,4680,5430,3580.0,3830.0,4580.0,6380.0,,18900.0,2835.0,3780.0,4347.0
SEAT,TOLEDO IV,2013-2019,13-16,True,False,,1430/1g,1680//2g,2170/3g,,1680.0,2030.0,2480.0,,2500.0,375.0,500.0,575.0
SEAT,TOLEDO IV,2013-2019,16-19,False,False,CAMBIA QUE AHORA LOS PILOTOS LATERALES PASAN DE LAS ALETAS A LOS RETROVISORES,1680/1g,,,,,,,,3200.0,,,
SKODA,CITIGO,2012-2020,12-17,True,False,,,,,,,,,,3000.0,450.0,600.0,690.0
SKODA,CITIGO,2012-2020,17-20,False,False,"CAMBIA PARAGOLPES DELANTERO Y TRASERO, ALETAS, RETROVISORES, CAPO E ILUMINACION",,,,,,,,,5400.0,810.0,1080.0,1242.0
SKODA,CITIGO iV,2020 EN ADELANTE,20-24,False,False,"A PARTIR DE 2020 SOLO SE VENDE EN VERSION ELECTRICA, COMPARTE MUCHAS COSAS CON EL DE COMBUSTION PERO CAMBIA MUCHO LA PARTE CICLO",,,,,,,,,9300.0,1395.0,1860.0,2139.0
SKODA,FABIA,2015-2021,15-18,True,False,,1080/1g,1430/2g,1680/3g,1080.0,1280.0,1630.0,2230.0,,3100.0,465.0,620.0,713.0
SKODA,FABIA,2015-2021,19-21,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION DELANTERA",1380/1g,1580/2g,1880/3g,1180.0,1480.0,1780.0,2370.0,,7700.0,1155.0,1540.0,1771.0
SKODA,FABIA,2022 EN ADELANTE,22>,True,False,,2130/1g,2330/2g,3230/3g,1830.0,2330.0,2560.0,3230.0,,12700.0,1905.0,2540.0,2921.0
SKODA,KAMIQ,2020 EN ADELANTE,20-24,True,False,,,,,2710.0,2780.0,3410.0,4680.0,,16000.0,2400.0,3200.0,3680.0
SKODA,KAMIQ,2020 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",,,,2710.0,3210.0,3710.0,4880.0,,19000.0,2850.0,3800.0,4370.0
SKODA,KAROQ,2017 EN ADELANTE,17-22,True,False,,2380/2680/1g,,,2880.0,3280.0,3630.0,4680.0,,11500.0,1725.0,2300.0,2645.0
SKODA,KAROQ,2017 EN ADELANTE,22>,True,False,"CAMBIA EL PARAGOLPES DELANTERO, REJILLAS, PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",,,,3190.0,3410.0,4230.0,5230.0,,16500.0,2475.0,3300.0,3795.0
SKODA,KODIAQ,2017-2024,17-21,True,False,,,,,,2780.0,,,,16400.0,2460.0,3280.0,3772.0
SKODA,KODIAQ,2017-2024,21-24,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",,,,,2780.0,4230.0,5120.0,,22500.0,3375.0,4500.0,5175.0
SKODA,KODIAQ,2024 EN ADELANTE,24>,True,True,,,,,,,,,,38000.0,5700.0,7600.0,8740.0
SKODA,OCTAVIA,2013-2020,13-17,True,False,,670/1g,1070/2g,1770/3g,1160.0,1370.0,1570.0,2330.0,,4900.0,735.0,980.0,1127.0
SKODA,OCTAVIA,2013-2020,17-20,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETO, EL PARAGOLPES TRASERO Y LA ILUMINACION",1230/1g,2230/2g,2830/3g,1360.0,1670.0,2030.0,2830.0,,6900.0,1035.0,1380.0,1587.0
SKODA,OCTAVIA,2020 EN ADELANTE,20-24,True,True,,2380/1g,2880/2g,3370/3g,,2880.0,3230.0,3730.0,,13400.0,2010.0,2680.0,3082.0
SKODA,OCTAVIA,2020 EN ADELANTE,24>,False,True,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",3030/1g,,,,3030.0,3530.0,4830.0,,30900.0,4635.0,6180.0,7107.0
SKODA,SCALA,2019 EN ADELANTE,19-23,True,False,,1880/1G,2230/2G,3130/3G,1880.0,2030.0,2530.0,3430.0,,11400.0,1710.0,2280.0,2622.0
SKODA,SCALA,2019 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL PARAGOLPES TRASERO Y LA ILUMINACION",2030,,2530,2030.0,2230.0,2880.0,3630.0,,18800.0,2820.0,3760.0,4324.0
SKODA,RAPID/SPACEBACK,2013-2019,13-17,True,False,,830/1g,1270/2g,1780/3g,,1270.0,1780.0,2270.0,,2900.0,435.0,580.0,667.0
SKODA,RAPID/SPACEBACK,2013-2019,17-19,False,False,"CAMBIAN EL PARAGOLPES DELANTERO, LAS REJILLAS,ALETAS, RETROVISORES, EL SPOILER DEL PARAGOLPES TRASERO Y LA ILUMINACION",1380/1g,1830/2g,2270/3g,1370.0,1580.0,2370.0,3270.0,,4900.0,735.0,980.0,1127.0
SKODA,SUPER B,2008-2015,08-13,True,False,,,,1300,,,870.0,1300.0,,2500.0,375.0,500.0,575.0
SKODA,SUPER B,2008-2015,13-15,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA Y LA CARROCERIA TRASERA COMPLETA (INCLUYENDO ALETAS E ILUMINACION),,,,,700.0,1300.0,1600.0,,5600.0,840.0,1120.0,1288.0
SKODA,SUPER B,2015-2024,15-19,True,False,,1230/1g,1730/2g,2580/3g,1330.0,1870.0,2470.0,3170.0,,6900.0,1035.0,1380.0,1587.0
SKODA,SUPER B,2015-2024,19-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO, PORTON TRASERO Y LA ILUMINACION",,,,1570.0,2130.0,2870.0,3670.0,,14800.0,2220.0,2960.0,3404.0
SKODA,SUPER B,2024 EN ADELANTE,24>,True,False,,,,,,,,,,33400.0,5010.0,6680.0,7682.0
SKODA,YETI,2009-2017,09-14,True,False,,,,,680.0,1030.0,1330.0,1630.0,,5000.0,750.0,1000.0,1150.0
SKODA,YETI,2009-2017,14-17,False,False,CAMBIA LA CARROCERIA FRONAL COMPLETA (ALETAS TAMBIEN) EL PARAGOLPES TRASERO Y LA ILUMINACION,,,,,1530.0,2030.0,2730.0,,6000.0,900.0,1200.0,1380.0
SMART,TWO,2015 EN ADELANTE,15-20,True,False,,,,1730/1/ELECT,1270.0,1630.0,1910.0,2830.0,,7500.0,1125.0,1500.0,1725.0
SMART,EQ FORTWO,2015 EN ADELANTE,20-24,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS NO), PARAGOLPES TRASERO Y LA ILUMINACION",1630/1g,,1730/1/ELECT,,2230.0,2830.0,3380.0,,10300.0,1545.0,2060.0,2369.0
SMART,FORFOUR,2015 EN ADELANTE,15-20,True,False,,(W453)1870,1370/2g,2430/2/ELECT,,1710.0,2470.0,3070.0,,6600.0,990.0,1320.0,1518.0
SMART,EQ FORFOUR,2015 EN ADELANTE,20-24,False,False,"CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS NO), PARAGOLPES TRASERO Y LA ILUMINACION",,,2830/2/ELECT,,2070.0,2530.0,3580.0,,9000.0,1350.0,1800.0,2070.0
SUBARU,CROSSTREK,2024 EN ADELANTE,24>,True,False,,,,,,,,,,31500.0,4725.0,6300.0,7245.0
SUBARU,FORESTER,2013-2019,13-16,True,False,,,mirar km,,1270.0,1580.0,2070.0,2770.0,,7500.0,1125.0,1500.0,1725.0
SUBARU,FORESTER,2013-2019,16-19,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, LAS ALETAS, LOS RETROVISORES Y LA ILUMINACION",,,,,2170.0,3070.0,4070.0,,12000.0,1800.0,2400.0,2760.0
SUBARU,FORESTER,2019-2024,19-22,True,False,,,,,2870.0,3130.0,4170.0,5370.0,,22000.0,3300.0,4400.0,5060.0
SUBARU,FORESTER,2019-2024,22-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACIÓN",,,,,,,,,29500.0,4425.0,5900.0,6785.0
SUBARU,FORESTER,2025 EN ADELANTE,25>,True,False,,,,,,,,,,39200.0,5880.0,7840.0,9016.0
SUBARU,IMPREZA,2013-2017,13-17,True,False,,2170/3,,,,930.0,1530.0,2230.0,,15000.0,2250.0,3000.0,3450.0
SUBARU,IMPREZA,2017-2023,17-21,True,False,,,,,,1630.0,2230.0,3330.0,,16000.0,2400.0,3200.0,3680.0
SUBARU,IMPREZA,2017-2023,21-23,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION",,,,,,,,,28000.0,4200.0,5600.0,6440.0
SUBARU,IMPREZA,2023 EN ADELANTE,23>,True,False,,,,,,,,,,0.0,0.0,0.0,0.0
SUBARU,LEVORG,2016-2022,16-18,True,False,,,,,,,,,,15700.0,2355.0,3140.0,3611.0
SUBARU,LEVORG,2016-2022,18-22,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION DELANTERA",,,,,1600.0,2600.0,3100.0,,17800.0,2670.0,3560.0,4094.0
SUBARU,OUTBACK,2015-2021,15-21,True,False,,,,,1830.0,2230.0,2530.0,3130.0,,10900.0,1635.0,2180.0,2507.0
SUBARU,OUTBACK,2021 EN ADELANTE,21>,True,False,,,,,2330.0,2830.0,3380.0,5130.0,,23400.0,3510.0,4680.0,5382.0
SUBARU,XV,2012-2018 (G23),12-16,True,False,,precio,igual que diesel,mirar km,1030.0,1180.0,1770.0,2570.0,,7000.0,1050.0,1400.0,1610.0
SUBARU,XV,2012-2018 (G23),16-18,True,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, LOS RETROVISORES Y LA ILUMINACION",precio,igual que diesel,,,1530.0,2370.0,2670.0,,12500.0,1875.0,2500.0,2875.0
SUBARU,XV,2018-2023,18-21,True,False,,,,2.0Hybrid->,2380.0,2780.0,3380.0,4880.0,,14300.0,2145.0,2860.0,3289.0
SUBARU,XV,2018-2023,21-23,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACIÓN",,,gasolina->,2780.0,3380.0,4630.0,5230.0,,23900.0,3585.0,4780.0,5497.0
SUZUKI,ACROSS,2021 EN ADELANTE,21>,True,False,EN TODAS LAS PIEZAS (EXCEPTO PARAGOLPES FRONTAL Y LOS FAROS) MARCAR VALIDEZ CON: SUZUKI ACROSS/ TOYOTA RAV 4,,,,,,,,,3500.0,525.0,700.0,805.0
SUZUKI,ALTO,2009-2015,09-15,True,False,"EN TODAS LAS PIEZAS MARCAR VALIDEZ CON SUZUKI ALTO / NISSAN PIXO (CAMBIA SOLO: CAPO, FAROS DELANTEROS Y PARAGOLPES DEL Y TRAS)",,,,,,,,,2900.0,435.0,580.0,667.0
SUZUKI,BALENO,2016 EN ADELANTE,16-19,True,False,,,,,,,,,,7900.0,1185.0,1580.0,1817.0
SUZUKI,CELERIO,2015 EN ADELANTE,15-19,True,False,,,,,,670.0,770.0,1070.0,,6000.0,900.0,1200.0,1380.0
SUZUKI,IGNIS,2017 EN ADELANTE,17-19,True,False,,1080,1380,1880/3g,870.0,1380.0,1880.0,2430.0,,10250.0,1537.5,2050.0,2357.5
SUZUKI,IGNIS,2017 EN ADELANTE,20>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, PARAGOLPES TRASERO Y LOS FAROS DE NIEBLA",1380/1g,1880/2g,2880/3g,1180.0,1380.0,1880.0,3080.0,,14700.0,2205.0,2940.0,3381.0
SUZUKI,JIMMY,2008-2018,08-18,True,False,TIENE ACTUALIZACIONES PERO SIN ESPECIFICAR,,,,1280.0,1580.0,1770.0,3130.0,,6000.0,900.0,1200.0,1380.0
SUZUKI,JIMNY,2018 EN ADELANTE,18>,True,False,,2130/1/2,,,2130.0,2430.0,3130.0,3830.0,,21000.0,3150.0,4200.0,4830.0
SUZUKI,SWACE,2021 EN ADELANTE,21-23,True,False,,,,,,,,,,21000.0,3150.0,4200.0,4830.0
SUZUKI,SWACE,2021 EN ADELANTE,23>,False,False,CAMBIA EL SPOILER DE PARAGOLPES TRASERO Y LA ILUMINACION,,,,,,,,,23000.0,,,
SUZUKI,SWIFT,2010-2016,10-14,True,False,,,,,,380.0,680.0,980.0,,3500.0,525.0,700.0,805.0
SUZUKI,SWIFT,2010-2016,15-16,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, ALETAS Y RETROVISORES",,,,,680.0,980.0,1380.0,,9300.0,1395.0,1860.0,2139.0
SUZUKI,SWIFT,2017 EN ADELANTE,17-20,True,False,,"1,2 CC",1580/1G,2030/2G3G,1.4,1830.0,2380.0,3190.0,,10300.0,1545.0,2060.0,2369.0
SUZUKI,SWIFT,2017 EN ADELANTE,21-24,False,False,CAMBIA SOLAMENTE LAS REJILLAS DEL PARAGOLPES FRONTAL,"1,2 CC",2030/1G,2680/2G3G,1.4,2680.0,3190.0,4230.0,,12850.0,1927.5,2570.0,2955.5
SUZUKI,SWIFT,2024 EN ADELANTE,24>,True,False,,,,,1.4,3190.0,3480.0,4580.0,,17000.0,2550.0,3400.0,3910.0
SUZUKI,S-CROSS,2014-2021,14-16,True,False,,,,,,1070.0,1370.0,1870.0,,12800.0,1920.0,2560.0,2944.0
SUZUKI,S-CROSS,2014-2021,17-21,False,False,CAMBIA LA CARROCERIA FRONTAL COMPLETA (ALETAS INCLUIDAS) Y LOS PILOTOS TRASEROS,,,,1380.0,1580.0,1880.0,2680.0,,13900.0,2085.0,2780.0,3197.0
SUZUKI,S-CROSS,2022 EN ADELANTE,22>,True,False,,,,,,2130.0,3380.0,4580.0,,18500.0,2775.0,3700.0,4255.0
SUZUKI,SPLASH,2008-2014,08-12,True,False,,,,,,,,,,3200.0,480.0,640.0,736.0
SUZUKI,SPLASH,2008-2014,12-14,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, EL CAPO Y EL PARAGOLPES TRASERO",,,,,,,,,5000.0,750.0,1000.0,1150.0
SUZUKI,VITARA,2015 EN ADELANTE,15-18,True,False,,3030,3430,3880,2580.0,3030.0,3380.0,4380.0,,9900.0,1485.0,1980.0,2277.0
SUZUKI,VITARA,2015 EN ADELANTE,19-24,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS, LOS RETROVISORES Y LOS PILOTOS TRASEROS",3680/h,4380/h,4630/h,3030.0,4080.0,4280.0,4830.0,,13800.0,2070.0,2760.0,3174.0
SUZUKI,VITARA,2015 EN ADELANTE,24>,False,False,"CAMBIA EL PARAGOLPES DELANTERO, LAS REJILLAS Y LA ILUMINACION DELANTERA",4130/1h,,,,,,,,22000.0,3300.0,4400.0,5060.0
SWM,G01,2018 EN ADELANTE,21>,True,False,,,,,,,,,,17000.0,2550.0,3400.0,3910.0
TOYOTA,AURIS,2013-2018,13-15,True,False,"CAMBIA LOS PARAGOLPES, LAS REJILLAS Y LA ILUMINACION",1530/1g-ibri,1720/2g,2480/3g,14.0,,2180.0,2480.0,,5500.0,825.0,1100.0,1265.0
