Triclo_Ref,Marca,Modelo,OEM,Info,Categoria
111861,LAND ROVER,Freelander ('96→'07),CVH 101212,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111693,LAND ROVER,Freelander ('96→'07),CVH 101150,Elevalunas Eléctrico Portón,Elevalunas
163658,LAND ROVER,Freelander ('96→'07),,Elevalunas  Trasero derecho e izquierdo,Elevalunas
111792,LAND ROVER,Range Rover ('03→'09),CUH 500220 / CUH 000182,Elevalunas Eléctrico Delantero derecho,Elevalunas
111793,LAND ROVER,Range Rover ('03→'09),CUH 500230 / CUH 000192,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111802,LAND ROVER,Range Rover ('03→'09),CUH 500220,Elevalunas Eléctrico Delantero derecho,Elevalunas
111803,LAND ROVER,Range Rover ('03→'09),CUH 500230,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111794,LAND ROVER,Range Rover ('03→'09),CVH 500100,Elevalunas Eléctrico Trasero derecho,Elevalunas
111795,LAND ROVER,Range Rover ('03→'09),CVH 500110,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111476,MAZDA,3 ('03→'07),BP4K-58-590 / BP4K-58-590A,Elevalunas Eléctrico Delantero derecho,Elevalunas
111477,MAZDA,3 ('03→'07),BP4K-59-590 / BP4K-59-590A,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164458,MAZDA,3 ('03→'07),,Elevalunas  Delantero derecho,Elevalunas
164459,MAZDA,3 ('03→'07),,Elevalunas  Delantero izquierdo,Elevalunas
164460,MAZDA,3 ('03→'07),,Elevalunas  Trasero derecho,Elevalunas
164461,MAZDA,3 ('03→'07),,Elevalunas  Trasero izquierdo,Elevalunas
164458,MAZDA,5 ('05→'),,Elevalunas  Delantero derecho,Elevalunas
164459,MAZDA,5 ('05→'),,Elevalunas  Delantero izquierdo,Elevalunas
164460,MAZDA,5 ('05→'),,Elevalunas  Trasero derecho,Elevalunas
164461,MAZDA,5 ('05→'),,Elevalunas  Trasero izquierdo,Elevalunas
111482,MAZDA,6 ('02→'07),GJ6A-58-590D,Elevalunas Eléctrico Delantero derecho,Elevalunas
111483,MAZDA,6 ('02→'07),GJ6A-59-590D,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164458,MAZDA,6 ('02→'07),,Elevalunas  Delantero derecho,Elevalunas
164459,MAZDA,6 ('02→'07),,Elevalunas  Delantero izquierdo,Elevalunas
164460,MAZDA,6 ('02→'07),,Elevalunas  Trasero derecho,Elevalunas
164461,MAZDA,6 ('02→'07),,Elevalunas  Trasero izquierdo,Elevalunas
118326,MAZDA,121 ('96→'),1E04-58-560B,Elevalunas Eléctrico Delantero derecho,Elevalunas
118327,MAZDA,121 ('96→'),1E04-59-560B,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
118328,MAZDA,121 ('96→'),1E09-58-560B,Elevalunas Eléctrico Delantero derecho,Elevalunas
118329,MAZDA,121 ('96→'),1E09-59-560B,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
116032,MAZDA,CX-3 ('14→),D10E-58-590B / D10E-58-590A,Elevalunas Confort Delantero derecho,Elevalunas
116033,MAZDA,CX-3 ('14→),D10E-59-590B / D10E-59-590,Elevalunas Confort Delantero izquierdo,Elevalunas
116034,MAZDA,"CX-5 (KE, GH) ('11→'17)",KD53-58-590,Elevalunas Confort Delantero derecho,Elevalunas
116035,MAZDA,"CX-5 (KE, GH) ('11→'17)",KD53-59-590,Elevalunas Confort Delantero izquierdo,Elevalunas
116036,MAZDA,"CX-5 (KE, GH) ('11→'17)",KD53-72-590,Elevalunas Confort Trasero derecho,Elevalunas
116037,MAZDA,"CX-5 (KE, GH) ('11→'17)",KD53-73-590,Elevalunas Confort Trasero izquierdo,Elevalunas
111046,MERCEDES,190 W201 ('82→'93),A 201 720 14 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111047,MERCEDES,190 W201 ('82→'93),A 201 720 13 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111508,MERCEDES,Clase A W168 ('97→'05),A 168 720 12 46 / A 168 720 04 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111509,MERCEDES,Clase A W168 ('97→'05),A 168 720 11 46 / A 168 720 03 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111256,MERCEDES,Clase A W168 ('97→'05),A 168 720 12 46 / A 168 720 04 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111257,MERCEDES,Clase A W168 ('97→'05),A 168 720 11 46 / A 168 720 19 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111510,MERCEDES,Clase A W168 ('97→'05),A 168 730 14 46,Elevalunas Eléctrico Trasero derecho,Elevalunas
111511,MERCEDES,Clase A W168 ('97→'05),A 168 730 13 46,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111740,MERCEDES,Clase A W169 ('04→'12),A 169 720 32 79,Elevalunas Confort Delantero derecho,Elevalunas
111741,MERCEDES,Clase A W169 ('04→'12),A 169 720 31 79,Elevalunas Confort Delantero izquierdo,Elevalunas
111744,MERCEDES,Clase A W169 ('04→'12),A 169 730 32 79,Elevalunas Confort Trasero derecho,Elevalunas
111745,MERCEDES,Clase A W169 ('04→'12),A 169 730 31 79,Elevalunas Confort Trasero izquierdo,Elevalunas
111542,MERCEDES,Clase C W202 ('93→'00),A 202 720 16 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111543,MERCEDES,Clase C W202 ('93→'00),A 202 720 15 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111544,MERCEDES,Clase C W203 ('00→'07),A 203 720 16 46,Elevalunas Confort Delantero derecho,Elevalunas
111545,MERCEDES,Clase C W203 ('00→'07),A 203 720 15 46,Elevalunas Confort Delantero izquierdo,Elevalunas
111584,MERCEDES,Clase C W203 ('00→'07),A 203 720 32 46,Elevalunas Confort Delantero derecho,Elevalunas
111585,MERCEDES,Clase C W203 ('00→'07),A 203 720 31 46,Elevalunas Confort Delantero izquierdo,Elevalunas
111588,MERCEDES,Clase C W203 ('00→'07),A 203 730 04 46,Elevalunas Confort Trasero derecho,Elevalunas
111589,MERCEDES,Clase C W203 ('00→'07),A 203 730 03 46,Elevalunas Confort Trasero izquierdo,Elevalunas
111806,MERCEDES,Clase C W203 ('00→'07),A 203 730 12 46,Elevalunas Confort Trasero derecho,Elevalunas
111807,MERCEDES,Clase C W203 ('00→'07),A 203 730 11 46,Elevalunas Confort Trasero izquierdo,Elevalunas
164595,MERCEDES,Clase C W203 ('00→'07),,Elevalunas  Delantero y trasero,Elevalunas
111798,MERCEDES,Clase C W204 ('07→'15),A 212 720 16 79 / A 204 720 25 79,Elevalunas Confort Delantero derecho,Elevalunas
111799,MERCEDES,Clase C W204 ('07→'15),A 212 720 15 79 / A 204 720 24 79,Elevalunas Confort Delantero izquierdo,Elevalunas
164492,MERCEDES,Clase C W204 ('07→'15),,Elevalunas  Delantero derecho e izquierdo,Elevalunas
111372,MERCEDES,Clase E W210 ('96→'03),A 210 720 12 46,Elevalunas Confort Delantero derecho,Elevalunas
111373,MERCEDES,Clase E W210 ('96→'03),A 210 720 11 46,Elevalunas Confort Delantero izquierdo,Elevalunas
111380,MERCEDES,Clase E W210 ('96→'03),A 210 730 16 46,Elevalunas Confort Trasero derecho,Elevalunas
111381,MERCEDES,Clase E W210 ('96→'03),A 210 730 15 46,Elevalunas Confort Trasero izquierdo,Elevalunas
111466,MERCEDES,Clase E W211 ('03→'09),A 211 720 04 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111467,MERCEDES,Clase E W211 ('03→'09),A 211 720 03 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111468,MERCEDES,Clase E W211 ('03→'09),A 211 730 04 46,Elevalunas Eléctrico Trasero derecho,Elevalunas
111469,MERCEDES,Clase E W211 ('03→'09),A 211 730 03 46,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111798,MERCEDES,Clase E W212 ('09→'16),A 212 720 16 79 / A 204 720 25 79,Elevalunas Confort Delantero derecho,Elevalunas
111799,MERCEDES,Clase E W212 ('09→'16),A 212 720 15 79 / A 204 720 24 79,Elevalunas Confort Delantero izquierdo,Elevalunas
164492,MERCEDES,Clase E W212 ('09→'16),,Elevalunas  Delantero derecho e izquierdo,Elevalunas
111382,MERCEDES,Clase M W163 ('98→'05),A 163 720 12 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111383,MERCEDES,Clase M W163 ('98→'05),A 163 720 11 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111384,MERCEDES,Clase M W163 ('98→'05),A 163 730 02 46,Elevalunas Eléctrico Trasero derecho,Elevalunas
111385,MERCEDES,Clase M W163 ('98→'05),A 163 730 01 46,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111732,MERCEDES,Clase M W164 ('05→'12),A 164 720 16 79,Elevalunas Confort Delantero derecho,Elevalunas
111733,MERCEDES,Clase M W164 ('05→'12),A 164 720 01 57,Elevalunas Confort Delantero izquierdo,Elevalunas
111746,MERCEDES,Clase M W164 ('05→'12),A 164 730 32 79,Elevalunas Confort Trasero derecho,Elevalunas
111747,MERCEDES,Clase M W164 ('05→'12),A 164 730 31 79,Elevalunas Confort Trasero izquierdo,Elevalunas
163659,MERCEDES,Clase S (3230),,Elevalunas  Delantero derecho e izquierdo,Elevalunas
111258,MERCEDES,"Sprinter (B901, B902, B903, B904) (→'06)",A 901 720 12 46 / A 005 820 23 42,Elevalunas Eléctrico Delantero derecho,Elevalunas
111259,MERCEDES,"Sprinter (B901, B902, B903, B904) (→'06)",A 901 720 11 46 / A 005 820 22 42,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
113006,MERCEDES,Sprinter (B906) ('06→'12),A 906 720 01 46 / A 006 820 55 42,Elevalunas Eléctrico Delantero derecho,Elevalunas
113007,MERCEDES,Sprinter (B906) ('06→'12),A 906 720 00 46 / A 006 820 54 42,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111095,MERCEDES,Vito W638 ('96→'03),A 638 720 01 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
111096,MERCEDES,Vito W638 ('96→'03),A 638 720 00 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164494,MERCEDES,Vito W638 ('96→'03),,Elevalunas  Delantero derecho,Elevalunas
164495,MERCEDES,Vito W638 ('96→'03),,Elevalunas  Delantero izquierdo,Elevalunas
111374,MERCEDES,Vito W639 ('03→'14),A 639 720 01 46,Elevalunas Confort Delantero derecho,Elevalunas
111375,MERCEDES,Vito W639 ('03→'14),A 639 720 00 46,Elevalunas Confort Delantero izquierdo,Elevalunas
112100,MERCEDES,Vito W639 ('03→'14),A 639 720 05 46,Elevalunas Eléctrico Delantero derecho,Elevalunas
112101,MERCEDES,Vito W639 ('03→'14),A 639 720 04 46,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164496,MERCEDES,Vito W639 ('03→'14),,Elevalunas  Delantero derecho,Elevalunas
164497,MERCEDES,Vito W639 ('03→'14),,Elevalunas  Delantero izquierdo,Elevalunas
163550,MERCEDES,Vito W639 ('03→'14),,Elevalunas  Delantero derecho,Elevalunas
163551,MERCEDES,Vito W639 ('03→'14),,Elevalunas  Delantero izquierdo,Elevalunas
112106,MINI, Cabrío (R57) (‘07→'15),51 33 2 756 084 / 51 33 7 162 164,Elevalunas Confort Delantero derecho,Elevalunas
112107,MINI, Cabrío (R57) (‘07→'15),51 33 2 756 083 / 51 33 7 162 163,Elevalunas Confort Delantero izquierdo,Elevalunas
112102,MINI,Clubman (F54) (‘14→'19),51 33 7 437 548,Elevalunas Confort Delantero derecho,Elevalunas
112103,MINI,Clubman (F54) (‘14→'19),51 33 7 437 547,Elevalunas Confort Delantero izquierdo,Elevalunas
112106,MINI,Clubman (R55) (‘06→'14),51 33 2 756 084 / 51 33 7 162 164,Elevalunas Confort Delantero derecho,Elevalunas
112107,MINI,Clubman (R55) (‘06→'14),51 33 2 756 083 / 51 33 7 162 163,Elevalunas Confort Delantero izquierdo,Elevalunas
112104,MINI,Countryman (R60) (‘10→'16),51 33 9 805 670,Elevalunas Confort Delantero derecho,Elevalunas
112105,MINI,Countryman (R60) (‘10→'16),51 33 9 805 669,Elevalunas Confort Delantero izquierdo,Elevalunas
111492,MINI,One / Cooper (R50/52/53)('01→'08),51 33 7 039 452,Elevalunas Eléctrico Delantero derecho,Elevalunas
111493,MINI,One / Cooper (R50/52/53)('01→'08),51 33 7 039 451,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111444,MINI,One / Cooper (R50/52/53)('01→'08),51 33 7 039 452 / 67 62 6 955 876,Elevalunas Eléctrico Delantero derecho,Elevalunas
111445,MINI,One / Cooper (R50/52/53)('01→'08),51 33 7 039 451 / 67 62 6 955 875,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164449,MINI,One / Cooper (R50/52/53)('01→'08),,Elevalunas  Delantero derecho e izquierdo,Elevalunas
112106,MINI,One / Cooper (R56) (‘05→'10),51 33 2 756 084 / 51 33 7 162 164,Elevalunas Confort Delantero derecho,Elevalunas
112107,MINI,One / Cooper (R56) (‘05→'10),51 33 2 756 083 / 51 33 7 162 163,Elevalunas Confort Delantero izquierdo,Elevalunas
111260,MITSUBISHI,L-200 PICK-UP (K74) ('97→'07),MR-192912 / MB-422172,Elevalunas Eléctrico Delantero derecho,Elevalunas
111261,MITSUBISHI,L-200 PICK-UP (K74) ('97→'07),MR-192911 / MB-422171,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111174,MITSUBISHI,Montero / Pajero ('91→'00),MB-669164,Elevalunas Eléctrico Delantero derecho,Elevalunas
111175,MITSUBISHI,Montero / Pajero ('91→'00),MB-669163,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111776,MITSUBISHI,Montero / Pajero ('00→'06),MN-117048,Elevalunas Eléctrico Delantero derecho,Elevalunas
111777,MITSUBISHI,Montero / Pajero ('00→'06),MN-117047,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111778,MITSUBISHI,Montero / Pajero ('00→'06),MN-117068,Elevalunas Eléctrico Trasero derecho,Elevalunas
111779,MITSUBISHI,Montero / Pajero ('00→'06),MN-117067,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111150,NISSAN,Almera (N15) ('95→'00),80720-0M017 / 80730-0M016,Elevalunas Eléctrico Delantero derecho,Elevalunas
111151,NISSAN,Almera (N15) ('95→'00),80721-0M017 / 80730-0M016,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111268,NISSAN,Almera Tino ('00→'01),80700-BU005,Elevalunas Eléctrico Delantero derecho,Elevalunas
111269,NISSAN,Almera Tino ('00→'01),80701-BU005,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111266,NISSAN,Almera Tino ('01→'06),80700-BU010,Elevalunas Eléctrico Delantero derecho,Elevalunas
111267,NISSAN,Almera Tino ('01→'06),80701-BU010,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
105502,NISSAN,Interstar (X70) ('03→'10),80700-00QAG / 80700-00QAF,Elevalunas  Manual Delantero derecho,Elevalunas
105503,NISSAN,Interstar (X70) ('03→'10),80701-00QAG / 80701-00QAF,Elevalunas  Manual Delantero izquierdo,Elevalunas
115674,NISSAN,Interstar (X70) ('03→'10),80700-00QAJ_PART,Elevalunas Eléctrico Delantero derecho,Elevalunas
115675,NISSAN,Interstar (X70) ('03→'10),80701-00QAJ_PART,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
115546,NISSAN,Interstar (X70) ('03→'10),80700-00QAJ,Elevalunas Eléctrico Delantero derecho,Elevalunas
115547,NISSAN,Interstar (X70) ('03→'10),80701-00QAJ,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
114072,NISSAN,Interstar (X70) ('03→'10),80700-00QAJ,Elevalunas Confort Delantero derecho,Elevalunas
114073,NISSAN,Interstar (X70) ('03→'10),80701-00QAJ,Elevalunas Confort Delantero izquierdo,Elevalunas
164008,NISSAN,Interstar (X70) ('03→'10),,Elevalunas  Delantero derecho,Elevalunas
164009,NISSAN,Interstar (X70) ('03→'10),,Elevalunas  Delantero izquierdo,Elevalunas
111742,NISSAN,Juke ('10→'19),80720-1KA0A,Elevalunas Confort Delantero derecho,Elevalunas
111743,NISSAN,Juke ('10→'19),80721-1KA0A,Elevalunas Confort Delantero izquierdo,Elevalunas
111772,NISSAN,Juke ('10→'19),80720-1KA0A / 80730-JX30C,Elevalunas Eléctrico Delantero derecho,Elevalunas
111773,NISSAN,Juke ('10→'19),80721-1KA0A / 80731-JX30C,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111774,NISSAN,Juke ('10→'19),82720-1U600,Elevalunas Eléctrico Trasero derecho,Elevalunas
111775,NISSAN,Juke ('10→'19),82721-1U600,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111774,NISSAN,Leaf ('10→'17),82720-1U600 / 82731-CV01B,Elevalunas Eléctrico Trasero derecho,Elevalunas
111775,NISSAN,Leaf ('10→'17),82721-1U600 / 82730-CV01B,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111052,NISSAN,Micra II (K11) ('92→'02),80720-4F112 / 80700-6F611,Elevalunas Eléctrico Delantero derecho,Elevalunas
111053,NISSAN,Micra II (K11) ('92→'02),80721-4F112 / 80701-6F611,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111464,NISSAN,Micra III (K12) ('02→'10,80700-AX620 / 80700-BC40B,Elevalunas Eléctrico Delantero derecho,Elevalunas
111465,NISSAN,Micra III (K12) ('02→'10,80701-AX620 / 80701-BC40B,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111834,NISSAN,Micra IV (K13) ('10→'16),80720-1HB0A / 82730-1HB0A,Elevalunas Eléctrico Delantero derecho,Elevalunas
111835,NISSAN,Micra IV (K13) ('10→'16),80721-1HB0A / 82731-1HB0A,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111810,NISSAN,Navara ('05→),80700-EB31C,Elevalunas Confort Delantero derecho,Elevalunas
111811,NISSAN,Navara ('05→),80701-EB30C,Elevalunas Confort Delantero izquierdo,Elevalunas
111812,NISSAN,Navara ('05→),82700-3X30A,Elevalunas Eléctrico Trasero derecho,Elevalunas
111813,NISSAN,Navara ('05→),82701-3X30A,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111818,NISSAN,Note I (E11) ('06→'13),80700-9U00D / 80700-9U000,Elevalunas Confort Delantero derecho,Elevalunas
111819,NISSAN,Note I (E11) ('06→'13),80701-9U10D / 80701-9U20A,Elevalunas Confort Delantero izquierdo,Elevalunas
111834,NISSAN,Note II (E12) ('13→'16),80720-1HB0A / 82730-1HB0A,Elevalunas Eléctrico Delantero derecho,Elevalunas
111835,NISSAN,Note II (E12) ('13→'16),80721-1HB0A / 82731-1HB0A,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
115246,NISSAN,NV300 ('16→),6000617946_PART,Elevalunas Eléctrico Delantero derecho,Elevalunas
115247,NISSAN,NV300 ('16→),6000617948_PART,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
115242,NISSAN,NV400 (‘10→),80720-0008R_PART / 80700-00Q0H_PART,Elevalunas Confort Delantero derecho,Elevalunas
115243,NISSAN,NV400 (‘10→),80721-0008R_PART / 80701-00Q0H_PART,Elevalunas Confort Delantero izquierdo,Elevalunas
111810,NISSAN, Pathfinder ('05→'),80700-EB31C,Elevalunas Confort Delantero derecho,Elevalunas
111811,NISSAN, Pathfinder ('05→'),80701-EB30C,Elevalunas Confort Delantero izquierdo,Elevalunas
115554,NISSAN,Primastar (X83) ('01→'10),80700-00QAL,Elevalunas Eléctrico Delantero derecho,Elevalunas
115555,NISSAN,Primastar (X83) ('01→'10),80701-00QAL,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
115676,NISSAN,Primastar (X83) ('01→'10),80700-00QAL,Elevalunas Eléctrico Delantero derecho,Elevalunas
115677,NISSAN,Primastar (X83) ('01→'10),80701-00QAL,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111054,NISSAN,Primera ('90→'96),80700-73J00,Elevalunas Eléctrico Delantero derecho,Elevalunas
111055,NISSAN,Primera ('90→'96),80701-73J00,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111376,NISSAN,Primera ('90→'96),80770-AV601,Elevalunas Eléctrico Delantero derecho,Elevalunas
111377,NISSAN,Primera ('90→'96),80771-AV610,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
164498,NISSAN,Primera ('90→'96),,Elevalunas  Delantero derecho,Elevalunas
164499,NISSAN,Primera ('90→'96),,Elevalunas  Delantero izquierdo,Elevalunas
111734,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),80770-JD00A,Elevalunas Confort Delantero derecho,Elevalunas
111735,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),80771-JD000,Elevalunas Confort Delantero izquierdo,Elevalunas
111770,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),80770-JD00A,Elevalunas Eléctrico Delantero derecho,Elevalunas
111771,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),80771-JD000,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111726,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),82700-JD400,Elevalunas Eléctrico Trasero derecho,Elevalunas
111727,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),82701-JD400,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111816,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),82700-JD40A / 82700-JD400,Elevalunas Confort Trasero derecho,Elevalunas
111817,NISSAN,Qashqai (J10)/Qashqai + 2 I (NJ10) ('06→'13),82701-JD40A / 82701-JD400,Elevalunas Confort Trasero izquierdo,Elevalunas
115238,NISSAN,Qashqai II (J11) ('14→21),8072 07 795R_PART,Elevalunas Confort Delantero derecho,Elevalunas
115239,NISSAN,Qashqai II (J11) ('14→21),8070 14E A0C_PART / 8072 185 68R_PART,Elevalunas Confort Delantero izquierdo,Elevalunas
115240,NISSAN,Qashqai II (J11) ('14→21),8270 04E A0A / 8270 0HV 00C / 8270 0HV 00A,Elevalunas Eléctrico Trasero derecho,Elevalunas
115241,NISSAN,Qashqai II (J11) ('14→21),8270 14E A0A / 8270 1HV 00A / 8270 1HV 00B,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
111091,NISSAN,Terrano II ('93→'06),80700-0F010 / 80700-8F325,Elevalunas Eléctrico Delantero derecho,Elevalunas
111092,NISSAN,Terrano II ('93→'06),80701-0F010 / 80701-8F325,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111378,NISSAN,Terrano II ('93→'06),82700-2X400 / 82700-8F300,Elevalunas Eléctrico Trasero derecho,Elevalunas
111379,NISSAN,Terrano II ('93→'06),82701-2X400 / 82701-8F300,Elevalunas Eléctrico Trasero izquierdo,Elevalunas
164494,NISSAN,Terrano II ('93→'06),,Elevalunas  Delantero derecho,Elevalunas
164495,NISSAN,Terrano II ('93→'06),,Elevalunas  Delantero izquierdo,Elevalunas
111056,NISSAN,Serena ('93→'99),80700-9C101 / 80700-7C302,Elevalunas Eléctrico Delantero derecho,Elevalunas
111057,NISSAN,Serena ('93→'99),80701-9C101 / 80701-7C302,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111056,NISSAN,Vanette Cargo C23,80700-9C101 / 80700-7C302,Elevalunas Eléctrico Delantero derecho,Elevalunas
111057,NISSAN,Vanette Cargo C23,80701-9C101 / 80701-7C302,Elevalunas Eléctrico Delantero izquierdo,Elevalunas
111822,NISSAN,X-Trail (T30) ('06→'),80720-8H30A / 80720-8H300 / 80730-89912,Elevalunas Eléctrico Delantero derecho,Elevalunas
